Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,URL_Type_obf_Type
0,3,7,5.6666665,13,5.285714,3,14,8,0,0,0,0,0,0,0,0,0,0,69,19,43,43,24,3,2,0.6231884,0.028985508,0.10526316,0.2753623,2.2631578,0.046511628,0,-1,3,-1,0.68421054,-1,1,1,0,0,0,-1,56,15,13,21,3,-1,24,11,13,13,-1,0,0,3,1,4,-1,0.014492754,0.052631579,0,0,0,-1,6,2,1,1,0,-1,0.707563854,0.891527445,0.863489053,0.710120143,1,-1,spam
30,4,16,5.75,12,3.6666667,4,26,28,5,0,5,0,4,0,0,0,0,0,169,26,136,136,2,2,108,0.80473375,0.6390532,4.1538463,0.15384616,5.230769,0.7941176,0,-1,5,-1,0.5,24,31,0,4,1,26,4,113,23,46,7,33,24,65,12,11,11,2,0,3,6,0,2,5,0.183431953,0,0.064516129,0.364864865,0.4,0.086956522,23,3,11,7,6,7,0.692264398,0.791265232,0.766662354,0.763683813,0.760974078,0.810044351,spam
0,3,5,2.6666667,4,4.6,3,7,6,0,0,0,0,0,0,0,0,0,0,44,10,27,27,3,5,2,0.6136364,0.045454547,0.2,0.22727273,2.7,0.074074075,0,-1,3,-1,0.5,-1,0,0,0,0,0,-1,35,8,15,3,5,-1,8,4,8,8,-1,0,0,4,0,1,-1,0,0,0,0,0,-1,7,2,2,1,0,-1,0.76588126,0.879588002,0.83006772,1,1,-1,spam
0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0,0.375,0.444444444,0,-1,9,4,2,1,0,-1,0.737065678,0.78765934,0.820159766,0.859793388,1,-1,spam
0,4,12,3.75,8,8.5,4,31,25,0,0,0,0,0,0,0,0,0,0,138,18,113,113,2,2,2,0.81884056,0.014492754,0.11111111,0.13043478,6.2777777,0.017699115,0,-1,5,-1,0.5,-1,13,0,0,0,13,-1,102,15,7,6,70,-1,96,8,9,9,-1,0,0,3,0,2,-1,0.094202899,0,0,0.126213592,0.135416667,-1,21,3,2,14,13,-1,0.661006604,0.820010419,0.879588002,0.673999962,0.673309737,-1,spam
0,5,6,2.6,5,4,5,4,4,0,0,0,0,0,0,0,0,0,0,53,17,29,29,4,4,2,0.5471698,0.03773585,0.11764706,0.3207547,1.7058823,0.06896552,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,31,13,10,0,4,-1,11,5,7,7,-1,0,0,4,0,2,-1,0.188679245,0,0.3,0.444444444,0,-1,9,4,2,1,0,-1,0.755455288,0.78765934,0.852439846,0.929896694,1,-1,spam
305,3,6,4.3333335,9,2.5,3,33,27,41,0,41,0,41,2,0,2,0,2,344,15,322,322,2,2,308,0.93604654,0.89534885,20.533333,0.04360465,21.466667,0.95652175,0,-1,3,-1,0.6666667,305,50,0,0,0,50,50,284,13,3,3,261,255,313,9,4,4,0,0,1,3,0,1,1,0.145348837,0,0,0.157728707,0.159744409,0.162337662,8,2,1,3,2,1,0.664555114,0.863489053,0.827729377,0.663507882,0.662094489,0.659675384,spam
37,3,10,6,14,4,3,13,10,9,0,9,0,8,6,0,6,0,6,112,20,85,85,2,2,55,0.7589286,0.49107143,2.75,0.17857143,4.25,0.64705884,0,-1,3,-1,0.75,32,27,0,1,0,26,26,69,18,11,9,27,11,59,14,9,9,0,0,2,4,0,2,4,0.241071429,0,0.0625,0.376811594,0.440677966,0.472727273,12,2,2,6,5,4,0.718101807,0.76555993,0.831954883,0.753851688,0.753227664,0.755802207,spam
17,5,10,3.4,8,3,5,18,13,0,0,0,0,0,0,0,0,0,0,103,21,75,75,2,2,62,0.7281553,0.60194176,2.952381,0.2038835,3.5714285,0.82666665,0,-1,4,-1,0.42857143,6,11,0,0,0,11,11,72,17,3,6,42,6,63,8,9,9,6,0,5,4,0,0,9,0.106796117,0,0,0.174603175,NaN,0.177419355,17,4,2,10,0,9,0.694843909,0.818352885,0.796490491,0.742427517,0,0.737258442,spam
36,3,11,4.3333335,9,4.2,3,15,13,7,0,7,0,7,4,0,4,0,4,112,15,90,90,2,2,64,0.8035714,0.5714286,4.266667,0.13392857,6,0.7111111,0,-1,3,-1,0.6666667,32,25,0,0,0,25,24,71,13,4,14,36,12,68,9,8,8,0,0,2,3,0,3,3,0.223214286,0,0,0.297619048,0.367647059,0.428571429,12,2,1,7,6,3,0.733396849,0.89761679,0.871049064,0.758782161,0.776533257,0.785449294,spam
2,3,8,2.6666667,4,11.333333,3,20,12,8,0,8,0,0,5,0,5,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,24,0,0,0,24,2,65,8,16,6,31,0,59,4,14,14,0,0,1,4,0,1,1,0.235294118,0,0,0.363636364,0.406779661,0.181818182,11,2,2,5,4,1,0.742111047,0.879588002,0.817187788,0.784738424,0.795089756,0.947442759,spam
48,3,14,5,11,4.5,3,27,18,7,0,7,0,7,7,0,7,0,7,151,17,127,127,2,2,105,0.8410596,0.69536424,6.1764708,0.11258278,7.470588,0.8267717,0,-1,3,-1,0.3529412,32,31,0,0,0,31,31,95,14,10,5,62,16,109,5,10,10,7,1,7,3,1,3,13,0.205298013,0,0,0.269565217,0.28440367,0.295238095,20,2,1,15,14,13,0.698405638,0.87400659,0.907019018,0.72131411,0.720704446,0.719083009,spam
0,3,4,3.3333333,5,5.75,3,9,4,0,0,0,0,0,0,0,0,0,0,46,12,27,27,2,2,2,0.5869565,0.04347826,0.16666667,0.26086956,2.25,0.074074075,0,-1,2,-1,0.5,-1,0,0,-1,0,0,-1,37,10,-1,15,8,-1,16,5,9,6,-1,0,0,3,0,1,-1,0,0,0,0,NaN,-1,5,2,1,0,0,-1,0.762524472,0.907019018,0.83006772,1,0,-1,spam
0,3,10,5.3333335,11,4.1,3,11,9,0,0,0,0,0,0,0,0,0,0,75,18,50,50,12,4,2,0.6666667,0.026666667,0.11111111,0.24,2.7777777,0.04,0,-1,3,-1,0.6666667,-1,8,0,4,4,0,-1,53,16,22,7,4,-1,12,11,8,8,-1,0,0,5,0,5,-1,0.106666667,0,0.121212121,0.235294118,0,-1,8,2,3,1,0,-1,0.731570096,0.840125022,0.822726856,0.91365275,1,-1,spam
56,3,26,6.6666665,16,3.375,3,31,26,13,0,13,0,11,4,0,4,0,4,244,22,215,215,2,2,180,0.88114756,0.73770493,8.181818,0.09016393,9.772727,0.8372093,0,-1,7,-1,0.77272725,56,61,0,8,0,53,3,151,20,68,3,56,45,118,16,13,13,0,0,1,11,0,9,1,0.25,0,0.075,0.407407407,0.43442623,0.060606061,25,2,13,8,7,8,0.667678266,0.801138793,0.68848871,0.733743477,0.724862549,0.747817021,spam
721,3,6,4.3333335,9,2.5,3,70,82,90,0,90,0,90,7,0,7,0,7,760,15,738,738,2,2,724,0.97105265,0.9526316,48.266666,0.019736841,49.2,0.9810298,0,-1,3,-1,0.6666667,721,105,0,0,0,105,105,645,13,3,3,622,616,729,9,4,4,0,0,1,3,0,1,1,0.138157895,0,0,0.14324693,0.144032922,0.145027624,8,2,1,3,2,1,0.586365776,0.863489053,0.827729377,0.584476608,0.583561955,0.58242963,spam
19,4,12,5,12,4.5,4,11,7,0,0,0,0,0,0,0,0,0,0,96,23,66,66,2,2,44,0.6875,0.45833334,1.9130435,0.23958333,2.8695652,0.6666667,0,-1,4,-1,0.65217394,7,16,4,0,0,12,12,58,15,10,5,24,7,48,10,10,10,5,0,5,3,1,3,9,0.166666667,0.173913043,0,0.222222222,0.25,0.272727273,17,3,1,11,10,9,0.764926276,0.870150663,0.842980982,0.78644713,0.791574612,0.778867192,spam
36,3,10,6,14,4,3,13,10,9,0,9,0,8,6,0,6,0,6,111,20,84,84,2,2,54,0.7567568,0.4864865,2.7,0.18018018,4.2,0.64285713,0,-1,3,-1,0.75,32,26,0,1,0,25,25,69,18,11,9,27,11,58,14,9,9,0,0,2,4,0,2,4,0.234234234,0,0.0625,0.367647059,0.431034483,0.462962963,12,2,2,6,5,4,0.716376013,0.76555993,0.831954883,0.752616854,0.752653687,0.746450662,spam
30,4,16,5.75,12,3.6666667,4,25,28,4,0,4,0,3,0,0,0,0,0,169,26,136,136,2,2,108,0.80473375,0.6390532,4.1538463,0.15384616,5.230769,0.7941176,0,-1,5,-1,0.5,24,31,0,4,1,26,4,113,23,46,7,33,24,65,12,11,11,2,0,3,6,0,2,5,0.183431953,0,0.064516129,0.364864865,0.4,0.086956522,23,3,11,7,6,7,0.688968856,0.791265232,0.772080056,0.764429188,0.770394031,0.810044351,spam
36,5,11,2.4,3,4.6666665,5,20,17,9,0,9,0,8,2,0,2,0,2,118,16,95,95,2,2,61,0.80508476,0.5169492,3.8125,0.13559322,5.9375,0.6421053,0,-1,5,-1,0.25,32,26,0,0,0,26,24,74,12,21,4,33,12,65,3,10,8,0,0,2,5,0,3,3,0.220338983,0,0,0.371428571,0.4,0.426229508,14,4,3,5,4,3,0.752612499,0.769454883,0.773768511,0.810082789,0.810351029,0.800321096,spam
18,4,12,5,12,4.5,4,11,7,0,0,0,0,0,0,0,0,0,0,95,23,65,65,2,2,43,0.68421054,0.4526316,1.8695652,0.24210526,2.826087,0.6615385,0,-1,4,-1,0.65217394,7,16,4,0,0,12,12,57,15,10,5,23,6,47,10,10,10,4,0,5,3,1,3,9,0.168421053,0.173913043,0,0.226415094,0.255319149,0.279069767,17,3,1,11,10,9,0.770309385,0.870150663,0.842980982,0.797470231,0.804189443,0.792719944,spam
36,3,12,6.6666665,16,3.6666667,3,16,13,12,0,12,0,10,6,0,6,0,6,124,22,95,95,2,2,66,0.766129,0.5322581,3,0.17741935,4.318182,0.69473684,0,-1,3,-1,0.77272725,32,28,0,1,0,27,25,79,20,15,6,34,11,67,16,11,11,0,0,2,6,0,3,3,0.225806452,0,0.035714286,0.402985075,NaN,0.409090909,12,2,5,4,0,3,0.742693654,0.801138793,0.804135476,0.796694137,0,0.792872965,spam
29,4,14,5.75,12,3.6666667,4,16,22,4,0,4,0,3,1,0,1,0,1,146,26,113,113,2,2,85,0.77397263,0.58219177,3.2692308,0.1780822,4.3461537,0.7522124,0,-1,5,-1,0.5,23,32,0,4,0,28,3,93,23,46,7,13,24,43,12,11,11,23,0,3,6,0,2,5,0.219178082,0,0.064516129,0.549019608,0.651162791,0.066666667,19,3,11,3,2,7,0.709361008,0.791265232,0.777497759,0.743724224,0.711206207,0.796205085,spam
4,4,5,4.75,9,4,4,4,2,0,0,0,0,0,0,0,0,0,0,52,22,23,23,2,2,8,0.44230768,0.15384616,0.36363637,0.42307693,1.0454545,0.3478261,0,-1,4,-1,0.45454547,4,4,0,-1,0,4,4,38,19,-1,9,6,0,12,9,9,9,0,0,1,2,0,1,1,0.076923077,0,0,0.181818182,0.333333333,0.5,8,3,-1,3,2,1,0.779086059,0.760367188,NaN,0.898070989,0.953509509,1,spam
0,3,12,4.6666665,10,2.909091,3,5,4,1,0,1,0,0,0,0,0,0,0,70,16,47,47,2,2,4,0.67142856,0.057142857,0.25,0.22857143,2.9375,0.08510638,0,-1,4,-1,0.6875,0,6,0,6,0,0,0,48,14,20,3,7,0,8,10,5,5,0,0,0,6,0,5,0,0.085714286,0,0.153846154,0,NaN,0,11,2,6,1,0,0,0.73501775,0.84375,0.755667005,0.916666667,0,1,spam
0,3,3,3.3333333,6,3.3333333,3,2,1,0,0,0,0,0,0,0,0,0,0,31,12,12,12,6,4,2,0.38709676,0.06451613,0.16666667,0.38709676,1,0.16666667,0,-1,3,-1,0.5833333,-1,1,1,-1,0,0,-1,23,9,-1,6,4,-1,6,2,6,-1,-1,0,0,2,0,1,-1,0.032258065,0.083333333,0,0,0,-1,5,2,-1,1,0,-1,0.842006453,0.907019018,NaN,0.894885518,1,-1,spam
0,3,12,4.6666665,10,2.909091,3,6,4,0,0,0,0,0,0,0,0,0,0,70,16,47,47,2,2,4,0.67142856,0.057142857,0.25,0.22857143,2.9375,0.08510638,0,-1,4,-1,0.6875,0,7,0,7,0,0,0,47,14,19,3,7,0,8,10,5,5,0,1,0,6,0,5,0,0.1,0,0.179487179,0,NaN,0,11,2,6,1,0,0,0.73677719,0.84375,0.755667005,0.916666667,0,1,spam
35,3,13,4.3333335,9,3.6,3,16,13,5,0,5,0,5,3,0,3,0,3,116,15,94,94,2,2,71,0.8103448,0.61206895,4.733333,0.12931034,6.266667,0.7553192,0,-1,3,-1,0.6666667,32,29,0,0,0,29,27,69,13,4,11,37,8,75,9,8,8,0,0,2,3,0,3,3,0.25,0,0,0.329545455,0.386666667,0.490909091,14,2,1,9,8,3,0.726859384,0.89761679,0.871049064,0.74746428,0.757774262,0.793145744,spam
6,3,9,5,10,3,3,7,2,0,0,0,0,0,0,0,0,0,0,65,17,41,41,2,2,17,0.63076925,0.26153848,1,0.26153848,2.4117646,0.41463414,0,-1,3,-1,0.64705884,4,6,0,0,0,6,6,45,15,9,7,10,0,20,10,7,7,0,0,2,4,0,2,3,0.092307692,0,0,0.214285714,0.3,0.352941176,11,2,2,5,4,3,0.762440184,0.884870333,0.776432235,0.840201886,0.861173072,0.856087916,spam
15,3,10,3.6666667,7,3.6666667,3,12,4,1,1,0,0,0,0,0,0,0,0,77,13,57,57,2,2,43,0.74025977,0.5584416,3.3076923,0.16883117,4.3846154,0.75438595,0,-1,3,-1,0.53846157,7,4,1,-1,0,3,3,56,10,-1,8,34,11,47,2,8,8,7,0,4,2,0,3,7,0.051948052,0.076923077,0,0.053571429,0.063829787,0.069767442,13,2,-1,9,8,7,0.740626993,0.833699597,NaN,0.769400431,0.799802627,0.801719519,spam
0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0,0.375,0.444444444,0,-1,9,4,2,1,0,-1,0.744335212,0.78765934,0.820159766,0.929896694,1,-1,spam
0,3,7,6.6666665,16,4.571429,3,9,5,0,0,0,0,0,0,0,0,0,0,67,22,38,38,20,3,2,0.5671642,0.029850746,0.09090909,0.3283582,1.7272727,0.05263158,0,-1,3,-1,0.36363637,-1,0,0,0,0,0,-1,54,18,11,18,3,-1,20,7,7,7,-1,0,0,3,2,4,-1,0,0,0,0,0,-1,6,2,1,1,0,-1,0.686846376,0.869990693,0.887435914,0.840876788,0.579380164,-1,spam
3,3,10,3.3333333,6,3.25,3,9,7,0,0,0,0,0,0,0,0,0,0,59,12,40,40,2,2,6,0.6779661,0.10169491,0.5,0.20338982,3.3333333,0.15,0,-1,3,-1,0.5833333,3,1,1,0,0,0,0,44,9,6,17,8,3,20,2,6,6,3,0,1,3,0,5,1,0.016949153,0.083333333,0,0,0,0,8,2,1,3,2,1,0.794327207,0.907019018,0.859793388,0.855028975,0.796657624,0.871049064,spam
18,5,11,3.4,8,3,5,23,11,0,0,0,0,0,0,0,0,0,0,117,21,89,89,2,2,76,0.7606838,0.6495727,3.6190476,0.17948718,4.2380953,0.85393256,0,-1,4,-1,0.42857143,7,11,0,0,0,11,11,84,17,3,6,54,7,77,8,11,9,7,0,6,4,0,0,11,0.094017094,0,0,0.142857143,NaN,0.144736842,19,4,2,12,0,11,0.68875736,0.818352885,0.796490491,0.723841188,0,0.719362981,spam
41,3,8,7,17,3.75,3,17,11,8,0,8,0,8,5,0,5,0,5,103,23,73,73,2,2,54,0.70873785,0.52427185,2.347826,0.22330096,3.173913,0.739726,0,-1,3,-1,0.7826087,32,21,0,0,0,21,21,68,21,5,7,31,20,58,17,7,7,5,0,3,3,0,1,5,0.203883495,0,0,0.318181818,0.362068966,0.388888889,12,2,1,7,6,5,0.718594782,0.8077698,0.898226518,0.758029423,0.751210843,0.743295695,spam
0,3,6,4.3333335,9,4.3333335,3,9,6,0,0,0,0,0,0,0,0,0,0,53,15,31,31,16,4,2,0.5849057,0.03773585,0.13333334,0.28301886,2.0666666,0.06451613,0,-1,3,-1,0.33333334,-1,0,0,0,0,0,-1,42,12,8,14,4,-1,16,4,8,8,-1,0,0,3,1,3,-1,0,0,0,0,0,-1,6,2,1,1,0,-1,0.745828729,0.89761679,0.796657624,0.861718647,1,-1,spam
0,4,9,6.5,16,5.2222223,4,16,9,0,0,0,0,0,0,0,0,0,0,91,29,55,55,16,3,2,0.6043956,0.021978023,0.06896552,0.31868133,1.8965517,0.036363635,0,-1,4,-1,0.31034482,-1,2,0,0,2,0,-1,74,25,31,11,3,-1,16,8,16,16,-1,0,0,4,1,5,-1,0.021978022,0,0,0.1,0,-1,8,3,2,1,0,-1,0.704829152,0.808210732,0.75343442,0.889982263,1,-1,spam
0,3,8,2.6666667,4,4.125,3,9,5,0,0,0,0,0,0,0,0,0,0,57,10,40,40,20,4,2,0.7017544,0.03508772,0.2,0.1754386,4,0.05,0,-1,4,-1,0.5,-1,0,0,0,0,0,-1,45,8,19,10,4,-1,11,4,8,8,-1,0,0,5,0,3,-1,0,0,0,0,0,-1,9,2,3,2,1,-1,0.695062305,0.879588002,0.726978107,0.827729377,0.90625,-1,spam
11,3,10,3.6666667,7,4.25,3,11,6,1,1,0,0,0,0,0,0,0,0,75,13,55,55,2,2,34,0.73333335,0.45333335,2.6153846,0.17333333,4.230769,0.6181818,0,-1,3,-1,0.53846157,5,7,1,-1,0,6,6,52,10,-1,14,24,4,38,2,8,8,4,0,3,2,0,4,5,0.093333333,0.076923077,0,0.111111111,0.157894737,0.176470588,11,2,-1,7,6,5,0.745980104,0.833699597,NaN,0.782314693,0.821935848,0.840959815,spam
2,3,8,2.6666667,4,11.333333,3,18,9,6,0,6,0,0,4,0,4,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,25,0,0,0,25,2,64,8,16,6,30,0,59,4,14,14,0,0,1,4,0,1,1,0.245098039,0,0,0.378787879,0.423728814,0.181818182,11,2,2,5,4,1,0.73752763,0.879588002,0.817187788,0.776918969,0.786102053,0.894885518,spam
0,3,8,2.6666667,4,4.625,3,11,6,1,0,1,0,0,0,0,0,0,0,61,10,44,44,8,5,2,0.72131145,0.032786883,0.2,0.16393442,4.4,0.045454547,0,-1,3,-1,0.5,-1,4,0,2,2,0,-1,45,8,23,5,5,-1,15,4,9,9,-1,0,0,5,0,3,-1,0.06557377,0,0.066666667,0.142857143,0,-1,8,2,3,1,0,-1,0.769058447,0.879588002,0.799535134,0.962478638,1,-1,spam
0,5,6,2.6,5,4,5,4,4,0,0,0,0,0,0,0,0,0,0,53,17,29,29,4,4,2,0.5471698,0.03773585,0.11764706,0.3207547,1.7058823,0.06896552,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,31,13,10,0,4,-1,11,5,7,7,-1,0,0,4,0,2,-1,0.188679245,0,0.3,0.444444444,0,-1,9,4,2,1,0,-1,0.755455288,0.78765934,0.852439846,0.929896694,1,-1,spam
8,3,9,3.6666667,7,3.5,3,8,4,1,1,0,0,0,0,0,0,0,0,65,13,45,45,2,2,27,0.6923077,0.41538462,2.0769231,0.2,3.4615386,0.6,0,-1,3,-1,0.53846157,5,8,1,-1,0,7,7,43,10,-1,11,18,0,31,2,8,8,0,0,2,2,0,4,3,0.123076923,0.076923077,0,0.159090909,0.225806452,0.259259259,9,2,-1,5,4,3,0.75639981,0.833699597,NaN,0.809443877,0.864859513,0.890950413,spam
0,4,13,3.75,8,8.461538,4,24,23,0,0,0,0,0,0,0,0,0,0,147,18,122,122,2,2,2,0.829932,0.013605442,0.11111111,0.12244898,6.7777777,0.016393442,0,-1,5,-1,0.5,-1,21,0,0,0,21,-1,101,15,7,6,69,-1,105,8,9,9,-1,0,0,3,0,2,-1,0.142857143,0,0,0.1875,0.2,-1,23,3,2,16,15,-1,0.668558255,0.820010419,0.879588002,0.678656506,0.679274357,-1,spam
793,3,6,4.3333335,9,2.5,3,87,78,121,0,121,0,121,13,0,13,0,13,832,15,810,810,2,2,796,0.9735577,0.9567308,53.066666,0.018028846,54,0.982716,0,-1,3,-1,0.6666667,793,135,0,0,0,135,135,687,13,3,3,664,658,801,9,4,4,0,0,1,3,0,1,1,0.162259615,0,0,0.167701863,0.168539326,0.16959799,8,2,1,3,2,1,0.581342202,0.863489053,0.827729377,0.579699526,0.578893011,0.57795243,spam
0,3,3,3.3333333,6,3.6666667,3,0,3,0,0,0,0,0,0,0,0,0,0,32,12,13,13,7,4,2,0.40625,0.0625,0.16666667,0.375,1.0833334,0.15384616,0,-1,3,-1,0.5833333,-1,1,1,-1,0,0,-1,24,9,-1,7,4,-1,7,2,7,-1,-1,0,0,2,0,1,-1,0.03125,0.083333333,0,0,0,-1,5,2,-1,1,0,-1,0.793627812,0.907019018,NaN,0.796490491,1,-1,spam
0,3,8,3,5,4.875,3,13,8,1,1,0,0,0,0,0,0,0,0,64,11,46,46,31,4,2,0.71875,0.03125,0.18181819,0.171875,4.181818,0.04347826,0,-1,3,-1,0.45454547,-1,4,1,0,3,0,-1,48,8,8,24,4,-1,31,2,8,8,-1,0,0,3,0,5,-1,0.0625,0.090909091,0,0.083333333,0,-1,6,2,1,1,0,-1,0.795925708,0.894885518,0.796657624,0.828065419,1,-1,spam
2,5,6,3,4,5.75,5,11,8,0,0,0,0,0,0,0,0,0,0,62,19,36,36,2,2,9,0.58064514,0.14516129,0.47368422,0.30645162,1.8947369,0.25,0,-1,5,-1,0.2631579,2,2,0,0,0,2,2,48,15,9,11,9,0,13,4,11,11,0,0,1,3,0,1,1,0.032258065,0,0,0.08,0.153846154,0.222222222,10,4,1,3,2,1,0.722333281,0.792407902,0.842328277,0.827729377,0.958424899,0.929896694,spam
32,3,12,6.6666665,16,3.7777777,3,11,14,9,0,9,0,6,3,0,3,0,3,118,22,89,89,2,2,46,0.7542373,0.3898305,2.090909,0.18644068,4.0454545,0.5168539,0,-1,5,-1,0.77272725,32,25,0,3,0,22,21,77,20,24,3,26,11,51,16,10,6,0,0,1,6,0,4,1,0.211864407,0,0.035714286,0.393442623,0.4,0.47826087,13,2,5,4,3,1,0.736947083,0.801138793,0.818993661,0.787106476,0.806821405,0.766116886,spam
30,4,12,2,2,4,4,22,14,0,0,0,0,0,0,0,0,0,0,98,11,80,80,2,2,60,0.81632656,0.6122449,5.4545455,0.1122449,7.2727275,0.75,0,-1,4,-1,0.27272728,15,10,0,0,0,10,10,67,8,7,5,43,17,64,2,11,11,15,0,4,3,0,4,7,0.102040816,0,-1,-1,-1,-1,15,3,-1,-1,-1,-1,0.723186626,0.769933633,-1,-1,-1,-1,spam
217,3,6,4.3333335,9,2.5,3,27,27,30,0,30,0,30,3,0,3,0,3,256,15,234,234,2,2,220,0.9140625,0.859375,14.666667,0.05859375,15.6,0.94017094,0,-1,3,-1,0.6666667,217,34,0,0,0,34,34,212,13,3,3,189,183,225,9,4,4,0,0,1,3,0,1,1,0.1328125,0,0,0.148471616,0.151111111,0.154545455,8,2,1,3,2,1,0.696990247,0.863489053,0.827729377,0.702075977,0.701400357,0.700147768,spam
18,4,12,5,12,5.5,4,13,9,0,0,0,0,0,0,0,0,0,0,99,23,69,69,2,2,43,0.6969697,0.43434343,1.8695652,0.23232323,3,0.6231884,0,-1,4,-1,0.65217394,7,16,4,0,0,12,12,61,15,14,5,23,6,47,10,14,14,4,0,5,3,1,3,9,0.161616162,0.173913043,0,0.226415094,0.255319149,0.279069767,17,3,1,11,10,9,0.758339425,0.870150663,0.90625,0.813132959,0.82240282,0.813098378,spam
19,4,12,5,12,3.75,4,11,7,0,0,0,0,0,0,0,0,0,0,93,23,63,63,2,2,44,0.67741936,0.47311828,1.9130435,0.24731183,2.7391305,0.6984127,0,-1,4,-1,0.65217394,7,16,4,0,0,12,12,55,15,7,5,24,7,48,10,7,7,5,0,5,3,1,3,9,0.172043011,0.173913043,0,0.222222222,0.25,0.272727273,17,3,1,11,10,9,0.746583541,0.870150663,0.929896694,0.790453749,0.796219198,0.784050518,spam
17,5,11,3.4,8,3,5,23,11,0,0,0,0,0,0,0,0,0,0,116,21,88,88,2,2,75,0.7586207,0.6465517,3.5714285,0.18103448,4.1904764,0.85227275,0,-1,4,-1,0.42857143,7,10,0,0,0,10,10,84,17,3,6,54,7,76,8,11,9,7,0,6,4,0,0,11,0.086206897,0,0,0.131578947,NaN,0.133333333,19,4,2,12,0,11,0.686456282,0.818352885,0.796490491,0.720952745,0,0.716364638,spam
35,3,12,6.6666665,16,3.5,3,12,10,11,0,11,0,9,5,0,5,0,5,122,22,93,93,2,2,65,0.76229507,0.5327869,2.9545455,0.18032786,4.2272725,0.6989247,0,-1,3,-1,0.77272725,32,27,0,1,0,26,24,78,20,15,5,34,11,66,16,11,11,0,0,2,6,0,3,3,0.221311475,0,0.037037037,0.393939394,NaN,0.4,12,2,5,4,0,3,0.753254811,0.801138793,0.784941436,0.798136709,0,0.794281464,spam
29,4,14,5.75,12,3.6666667,4,19,24,3,0,3,0,2,0,0,0,0,0,146,26,113,113,2,2,85,0.77397263,0.58219177,3.2692308,0.1780822,4.3461537,0.7522124,0,-1,5,-1,0.5,23,30,0,4,0,26,3,95,23,46,7,15,24,43,12,11,11,23,0,3,6,0,2,5,0.205479452,0,0.064516129,0.509803922,0.604651163,0.066666667,19,3,11,3,2,7,0.695700234,0.791265232,0.777497759,0.72909752,0.693071271,0.796205085,spam
2,3,8,2.6666667,4,11.333333,3,17,10,7,0,7,0,0,3,0,3,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,22,0,0,0,22,2,67,8,16,6,33,0,59,4,14,14,0,0,1,4,0,1,1,0.215686275,0,0,0.333333333,0.372881356,0.181818182,11,2,2,5,4,1,0.7285035,0.879588002,0.817187788,0.761523513,0.768406475,0.947442759,spam
